,id,keywords,review count
1496,o5zFFfO6ELMvUdcxPaIWFA,"['warm', 'beach', 'portions', 'decidedly', 'full', 'join', 'cramped', 'california', 'expensive', 'prices', 'flavor', 'sets', 'imagine', 'pork', 'forgettable', 'broth soup', 'deliciousness', 'casual dinner', 'give', 'issue', 'highlights', 'salivating', 'bone', 'soup', 'soft', 'review', 'soaked', 'price tag', 'make', 'tougher', 'justify', 'space', 'delivers', 'broth', 'environment', 'hipster cafe', 'feel', 'hawaii', 'write', 'group', 'bit', 'peppery', 'mark', 'refill', 'food', 'burgers', 'star review', 'book', 'atmosphere', 'stops', 'casual date', 'special', 'feels', 'favorite', 'felt', 'tender', 'charge', 'place', 'agreed', 'satisfied', 'lack', 'strange', 'raving', 'fell', 'night', 'free', 'meat', 'found', 'melting', 'preference']",3
1497,BUB_t_Rvzs1yPEzZipkWjw,"['full', 'impossible', 'starts', 'singapore standards', 'yogurt', 'espresso', 'sunday', 'kaya', 'call', 'brunch', 'met', 'boring', 'point', 'spot', 'easily', 'selecting', 'forced', 'counter', 'breath', 'authenticity', 'discovered', 'veggie dishes', 'wanted', 'coffee ribs', 'paper', 'made', 'set', 'prawn dish', 'eyes', 'bigger', 'food', 'noodles', 'cash', 'pats', 'cozy', 'tori king', 'days', 'floating', 'match', 'damn', 'chef', 'picked', 'eggs', 'dark', 'chasyu', 'dish', 'cocktails', 'loss', 'freaking', 'guessed', 'thinking', 'attentive', 'complex', 'knowledge', 'prices', 'choose', 'singapore', 'occupy', 'spice', 'stomach', 'cooking', 'ready', 'pick', 'style', 'end', 'flavours', 'types', 'case', 'city', 'escape', 'make', 'bit', 'stand', 'whip', 'chicken rendang', 'chicken tikka masala', 'naan', 'remember', 'dream', 'rice', 'churn', 'found', 'arrive', 'shouting', 'dug', 'size', 'fresh', 'berries', 'visit', 'prepare', 'heck', 'future', 'meal', 'meat dishes', 'advice', 'smell', 'dishes', 'lah', 'keisuke tonkotsu king', 'tie', 'nasi padang', 'served', 'deliciousness', 'expected', 'slurping', 'street', 'strength', 'justice', 'cacophony', 'freshly', 'generation', 'tonkotsu', 'queue', 'restaurant', 'forgiven', 'matter', 'bartender', 'menu', 'favourites', 'kopi tiam', 'place', 'half', 'list', 'moment', 'black', 'coffee', 'sour cream', 'chicken version', 'left', 'views', 'equally', 'location', 'pointing', 'doubt', 'person', 'honest', 'kinks', 'noodle texture', 'milky', 'ingredients', 'bit surprised', 'spend', 'bound', 'brought', 'forgotten', 'feast', 'kopi', 'heart', 'god', 'knew', 'granola', 'bartenders', 'step', 'face', 'head', 'cinnamon', 'oil', 'bowl', 'debate', 'middle', 'sydney', 'forgot', 'felt', 'impression', 'master', 'spicy', 'wrong', 'relax', 'read', 'summary', 'stars', 'maison ikkoku']",8
1498,rORPA-C2JxnByRUjCaqmcA,"['rib', 'portions', 'views', 'singapore', 'visit', 'prosecco', 'dining', 'glass', 'specials', 'caliber', 'accommodated', 'lists', 'chicken satay', 'crowd', 'reservations', 'expected', 'ambience', 'dinner', 'stopped', 'bar', 'restaurant', 'price', 'food', 'job', 'food options', 'opposed', 'young', 'advantage']",2
1499,B6kHo5Bfik1kAK7SFtYtCg,"['location', 'indian restaurant', 'fresh', 'singapore', 'pieces', 'flavor', 'service', 'put', 'combination', 'spices', 'give', 'sushi', 'birthday', 'kinda', 'sushi bar', 'hoped', 'larger groups', 'intimate', 'garlic naan', 'candle', 'meat', 'tender', 'fair price', 'salmon aburi', 'polite', 'decor', 'plain naan', 'tuna sashimi', 'stars', 'possibly']",2
1500,RKfETgoe0wuZds8EMDBw0Q,"['window', 'missing', 'complement', 'marina bay sands', 'service', 'salted', 'meal', 'crab', 'stage', 'dishes', 'fried rice', 'minutes', 'end', 'chicken satay', 'plate', 'unsalted butter', 'lots', 'tasting', 'chili crab', 'sat', 'made reservation', 'show', 'celebrate', 'food', 'tree', 'family dinner', 'slowly', 'broccoli', 'pm', 'special occasion', 'tune', 'breads', 'wine list', 'air conditioned room', 'seat']",2
1501,5lEhYKYMEuTAH6CZGUcpaQ,"['chilli', 'ice water', 'options', 'check', 'prices', 'singapore', 'service', 'put', 'fajitas', 'pushed', 'meal', 'manager', 'brunch', 'glass', 'maximize', 'stringy', 'sides', 'annoyed', 'occasion', 'requested', 'unappetizing', 'ambience', 'names', 'tuesdays', 'closed', 'ten minutes', 'menu', 'burritos', 'food', 'ice', 'boneless chicken', 'seated', 'meat', 'wild honey', 'gave', 'match', 'send', 'order', 'checking', 'steam', 'eggs', 'favorite brunch places', 'minute', 'seat', 'water', 'estimate', 'dry']",6
1502,uHEoqADTNUmf-54plLc1qQ,"['minced pork', 'fungus', 'service charge', 'fries', 'bite', 'dishes', 'garlic bread', 'gst', 'set', 'piece', 'servings', 'generous', 'dessert', 'money', 'almond', 'mushroom', 'salted fish', 'black fungus', 'subject']",2
1503,Xd8dPasNWNiy28rtqksD-g,"['apologetic', 'mashed potatoes', 'ipad', 'skip', 'bone marrow', 'vodka sauce', 'baked goods', 'period', 'combination', 'apology', 'sunday', 'fish', 'brunch', 'spare', 'salad bar', 'streets', 'day', 'typing', 'friend', 'reservation', 'mind paying', 'wanted', 'feel', 'cleared', 'arugula', 'terms', 'wilted', 'middle eastern food', 'set', 'steal', 'lunch', 'food', 'opinion', 'freshness', 'forward', 'seated', 'generous', 'favorite', 'seasonal menu', 'match', 'smoked salmon', 'sad', 'drinks', 'improvement', 'night', 'paragraph', 'dish', 'expectations', 'chips', 'entrance fee', 'turn', 'odd', 'pile', 'rating', 'offered', 'singapore', 'service', 'chilled', 'treat', 'dining', 'breeze', 'sites', 'opened', 'spending', 'lychee', 'chewy', 'experienced', 'case', 'view', 'waiters', 'tempura', 'understand', 'guacamole', 'casual', 'cheap', 'dinner', 'phone', 'artichoke', 'privacy', 'burrata', 'bar', 'wipe', 'spoke', 'atmosphere', 'host', 'fullerton bay hotel', 'pouring', 'gesture', 'cathay', 'satisfied', 'kitchen', 'knowledgable', 'special occasion', 'row', 'customers', 'exact', 'seat', 'kind', 'looked', 'found', 'cocktail', 'exceptional', 'mexican food', 'garden', 'pork loin', 'nightmare', 'plates', 'blogs', 'underwhelming', 'recommendations', 'expensive', 'rooms', 'offer', 'raved', 'visit', 'research', 'single', 'fans', 'stuffed', 'inconvenient', 'meal', 'proteins', 'salty', 'expectation', 'sweetness', 'smell', 'glass', 'ordering', 'dishes', 'gardens', 'clarke quay', 'option', 'osteria mozza', 'sausage', 'prosciutto', 'places', 'experience', 'design', 'mom', 'queue', 'presented', 'restaurant', 'exceed', 'la nonna', 'quaint place', 'menu', 'star review', 'sweet', 'special', 'overpriced', 'empty', 'place', 'order', 'reviews', 'door', 'afternoon tea', 'rooftop bar', 'coffee', 'spinach', 'written', 'truffle', 'compromising', 'la', 'pasta', 'bitten', 'professional', 'views', 'biased', 'snails', 'location', 'crunch', 'person', 'star', 'admit', 'town', 'outdoor seating', 'surprised', 'saltiness', 'underwhelmed', 'uncovered', 'give stars', 'portion', 'décor', 'settle', 'decided', 'debating', 'rush', 'heart', 'chill vibe', 'knew', 'review', 'sucker', 'seemingly', 'pancakes', 'closed', 'waiter', 'share', 'lattes', 'price', 'entrance', 'middle', 'complete', 'saturday brunch', 'forgot', 'catch', 'pricey', 'instructions', 'miss', 'wine', 'mushroom', 'prawn risotto', 'private room', 'fact', 'aoki', 'broken', 'wrong', 'read', 'alley', 'dempsey hill', 'robbed']",11
1504,60S1f9efCHbSp4AxJJnsrA,"['situated', 'portions', 'variety', 'flavor', 'lawn', 'ippudo', 'toppings', 'straight', 'vacation', 'exit', 'call', 'includes', 'salad', 'spot', 'tasteless', 'total', 'broth', 'feel', 'greens', 'bigger', 'food', 'cash', 'favorite', 'family gatherings', 'guys', 'hong kong', 'money', 'sad', 'eggs', 'today', 'scrimp', 'duck', 'hungry', 'fresh ingredients', 'start', 'singapore', 'stuff', 'container', 'service', 'fluffiness', 'cooking', 'buns', 'swear', 'medium rare', 'impressed', 'buffet spread', 'give', 'cake', 'types', 'view', 'soaked', 'playground', 'paradise', 'noticed', 'bit', 'veggies', 'salads', 'yums', 'crepe', 'pork cheek', 'poured', 'introduced', 'happen', 'excitement', 'durian', 'taste paradise', 'gorgeous', 'spoonful', 'bao', 'imagine', 'feel cheated', 'fresh', 'pieces', 'juicy', 'layers', 'meal', 'marina', 'lobsters', 'lamb shank', 'mediterranean', 'starting', 'world', 'birthday celebration', 'giving', 'heaven', 'kids', 'restaurant', 'front', 'unacceptable', 'beef patty', 'fiance', 'taste', 'gave', 'dressing', 'desserts', 'place', 'order', 'coffee', 'shocked', 'chance', 'location', 'star', 'supposed', 'foie gras', 'loads', 'ingredients', 'food wise', 'birthday girl', 'order dishes', 'seafood', 'complain', 'fan', 'spectacular', 'niece', 'lose', 'means', 'bowl', 'downhill', 'disappointment', 'medium rare steak', 'pricey', 'asia', 'stars']",5
1505,1VFlTHZ5kOLaou8Fmku6EA,"['admire', 'full', 'lastly', 'simply divine', 'menu item', 'crab', 'bellies', 'pleased', 'fish', 'brought', 'center', 'day', 'chili crab', 'mistake', 'stay', 'united states', 'places', 'spicy sauce', 'presented', 'pandan', 'scoops', 'fried fish', 'tourist', 'taste', 'art', 'desserts', 'place', 'almond', 'market price', 'residential neighborhood', 'pond', 'night', 'nostalgia', 'husband', 'kaya toast', 'eye', 'looked', 'dish', 'detect']",2
1506,TUAiW8Lcdla5Ii53kV6RFw,"['portions', 'putting', 'inside', 'voice', 'variety', 'reviewers', 'flavor', 'sat inside', 'considered', 'seasoned', 'magic', 'bbq', 'sunday', 'breakfast items', 'consistent', 'salad', 'highlights', 'spot', 'easily', 'counter', 'frankly', 'bill', 'day', 'meats', 'group', 'lamb', 'living', 'eyes', 'food', 'bagels', 'lunch', 'peak', 'seated', 'food order', 'generous', 'salsa verde', 'brisket', 'couple weeks', 'stop', 'drinks', 'night', 'issue', 'tells', 'dish', 'chicken', 'shift', 'competition', 'odd', 'attentive', 'evening', 'cucumbers', 'prices', 'isnt', 'singapore', 'seatings', 'shabestan', 'ready', 'eaten', 'satisfying', 'end', 'pho', 'sober', 'fare', 'wind', 'update', 'traditionally', 'dinner', 'bit', 'couple', 'whiskey', 'tea', 'pax', 'ambiance', 'bottle', 'puts', 'anniversary dinner', 'host', 'servers', 'platter', 'hdl', 'pork ribs', 'haha', 'remember', 'satisfied', 'leave', 'struggled', 'spam', 'silly', 'premise', 'robertson quay area', 'stayed', 'kind', 'found', 'faith', 'accommodating', 'speak english', 'date', 'expensive', 'quesadilla', 'tacos', 'visit', 'prepare', 'audible', 'bigger group', 'taco', 'dishes', 'elevated', 'sit', 'served', 'reservations', 'outlets', 'cost', 'mystery', 'strength', 'sticks', 'experience', 'nyc', 'restaurant', 'hits', 'deserving', 'menu', 'gave', 'leave full', 'year', 'place', 'drink', 'order', 'app', 'coffee', 'beer', 'dry', 'tough', 'outdoor seating area', 'tastebuds', 'closest', 'night eats', 'welcomed', 'breakfast', 'takeaway', 'portion', 'run', 'offerings', 'groups', 'drunk', 'deem', 'fan', 'section', 'ultimately', 'share', 'price', 'witness', 'desperate', 'staff', 'pride', 'shows', 'booze', 'paying', 'price point', 'wash', 'couches', 'true', 'stars']",9
1507,sY3dVJA2LhK5iQDB3bkyUA,"['prata', 'singapore', 'ratings', 'competent', 'cool', 'bother', 'rank', 'east', 'hooray', 'coffee joint', 'head', 'cappuccino', 'food', 'menu', 'crispy prata', 'da bomb', 'leaves', 'list', 'door', 'drinks', 'coffee', 'fact', 'desired', 'found', 'deteriorated']",2
1508,bqJNDwrpF-vULjAVAh_LyQ,"['full', 'pork belly', 'truffle oil', 'flavor', 'put', 'reading', 'toppings', 'fish', 'floor', 'lots', 'sufficient', 'friend', 'broth', 'beats', 'zi char', 'jumbo', 'pizza crust', 'ramen joint', 'made', 'noisy', 'active', 'preferred', 'forward', 'noodles', 'ginger', 'changed', 'seated', 'college', 'favorite', 'oysters', 'days', 'dim sum', 'hong kong', 'famous', 'crabs', 'executed', 'chicken', 'pork rib soup', 'spam fries', 'rest', 'expectations', 'truth', 'isnt', 'service', 'smelled', 'prefer', 'oily', 'thankfully', 'standard fare', 'mood', 'older', 'view', 'sober', 'make', 'sesame oil', 'gathering', 'set meals', 'tom', 'special sauces', 'stocked', 'mrt', 'relative', 'happen', 'servers', 'offers', 'pastry', 'meat', 'seat', 'pizza', 'ala carte menu', 'fingers', 'chicken rice stall', 'warned', 'peking duck', 'plates', 'hmm', 'prego', 'saturday', 'grandfather', 'chilli sauce', 'crab', 'alcohol', 'steak', 'preparation', 'perfection', 'booked', 'kid', 'sit', 'reservations', 'favorite italian restaurant', 'standard order', 'outram park', 'experience', 'queue', 'menu', 'remaining', 'deserving', 'allowed', 'overpriced', 'hai di lao', 'taste', 'tonkotsu broth', 'didnt', 'fair', 'appetizers', 'freshly baked', 'churrascaria', 'afternoon tea', 'chat', 'written', 'vegetables', 'gym', 'stalls selling', 'shell', 'thumbs', 'trick', 'run', 'fuss free', 'beef fried rice', 'ng ah sio', 'customer', 'sat', 'skyline', 'meat slices', 'outlet', 'crave', 'free flow', 'expecting', 'serve', 'finger licking', 'corona', 'felt', 'fragrant', 'mix', 'number', 'butter', 'chinese tea', 'dont forget', 'life changing', 'local fare', 'picture', 'bag', 'fond', 'spicy miso', 'managed', 'ippudo', 'discount', 'exchange', 'crispy', 'superior broth', 'call', 'yelpers', 'stuffy', 'havent', 'airport road', 'fusion', 'day', 'hawker centres', 'air conditioning', 'secret', 'terms', 'salmon', 'focus', 'food', 'banana bread', 'family dinners', 'gluttons bay', 'hygiene', 'reminds', 'skin', 'seasonal menu', 'stall', 'money', 'shiok', 'chicken skin', 'sells', 'qualm', 'weekend crowd', 'mandarin gallery', 'ribs', 'entire experience', 'attentive', 'tad pricey', 'ratings', 'oyster', 'seating', 'shared', 'dare', 'pork rib', 'pick', 'eaten', 'runny yolk', 'super tender', 'girlfriend', 'minutes', 'chewy', 'feel free', 'waiters', 'mmm', 'weekday afternoon', 'building', 'sirloin steak', 'standards', 'decently', 'people', 'pax', 'chatting', 'friday night', 'area', 'served promptly', 'served warm', 'rice', 'otah', 'proximity', 'quaint', 'scoot', 'haidilao', 'wow', 'mouth', 'disgusted', 'crab bee hoon', 'bao', 'fresh', 'skeptical', 'clark quay', 'vegetable', 'delightful', 'sweetness', 'food centre', 'ordering', 'tourist trap', 'suck', 'flavors', 'egg', 'soy milk', 'butter crab', 'pineapple', 'singaporeans', 'miso', 'sinfully', 'sliced', 'sweet', 'decades', 'fast', 'half', 'macaroon', 'lucky', 'liken', 'protein', 'concoction', 'chilly', 'pasta', 'town', 'years', 'pork', 'portion', 'working', 'decided', 'sambal kang kong', 'con', 'knew', 'sharing', 'warmed', 'discipline', 'chefs', 'rendang', 'fan', 'kick', 'realised', 'price', 'present', 'leaves', 'fish head curry', 'santouka', 'ravioli', 'oven', 'paying', 'ubin seafood', 'hokkien mee', 'cup', 'fact', 'venue', 'school', 'sinful', 'location food', 'portions', 'level', 'black pepper crab', 'cook', 'competitor', 'gyoza', 'creamy', 'liver', 'combination', 'cleaner', 'tim ho wan', 'grew', 'sitting', 'salad', 'opted', 'grilled', 'paragon', 'dimsum', 'guess', 'bak kut teh', 'show', 'xiao', 'walked', 'thinner', 'exceeded', 'lunch', 'choice', 'tart', 'sick', 'families', 'alternative', 'drinks', 'grocer', 'initially', 'prepared', 'fat', 'hungry', 'wet', 'chendol', 'zi char dishes', 'stuck', 'upgrading', 'hype', 'making', 'tarts', 'topping', 'roe', 'impressed', 'wrapped', 'fullerton hotel', 'parents', 'end', 'chicken curry', 'mm', 'apparently', 'price tag', 'sauces', 'food court', 'cheap', 'existent', 'super', 'shrimps', 'tea', 'cafe tucked', 'grown', 'tourist', 'seats', 'satisfied', 'complete opposite', 'char siew bun', 'joined', 'taro fries', 'interior', 'chilling', 'green tea', 'justifiable', 'loyal customer', 'looked', 'fairly', 'ginger ale', 'stalls', 'mind boggling', 'immersed', 'sliced pork', 'expensive', 'cheap restaurant', 'juicy', 'visit', 'tonkotsu ramen', 'carrot cake', 'hawker', 'bite', 'provide', 'salty', 'influenced', 'spent', 'dozen', 'dishes', 'pork bun', 'girls', 'tourists', 'expanded', 'rangoon road', 'white chicken', 'ambience', 'disappoint', 'minded', 'risk', 'slice', 'drink', 'reviews', 'vary', 'crisp', 'east plaza', 'tad', 'monday', 'beer', 'travelling', 'pork chop', 'periods', 'loves', 'returning', 'party', 'recommended', 'fries', 'afternoon', 'surprised', 'salted vegetable', 'promotion', 'salad dressing', 'birthday', 'soft', 'space', 'crazily', 'vibes', 'locals', 'beef slices', 'control', 'roast chicken', 'gotta', 'finish', 'tummies', 'hey', 'pricey', 'buffet', 'simply', 'special occasions', 'market price', 'returned', 'recommendation', 'read', 'food served', 'curse', 'savory', 'hopes', 'colonial bungalow', 'understaffed', 'blame', 'version', 'dont', 'pressure', 'ac', 'sweeter', 'earl grey tea', 'salad bar', 'crowded', 'gem', 'spot', 'cab', 'clothes', 'shanghai', 'bill', 'family', 'reservation', 'newton circus', 'feel', 'chwee kueh', 'peppery', 'pricing', 'licking', 'refill', 'peak', 'tad salty', 'lunchtime', 'generous', 'heard', 'today', 'remains', 'free', 'ion', 'hole', 'spanish hash', 'dish', 'cafe', 'fresh ingredients', 'prices', 'singapore', 'taiwanese', 'guilty', 'recently', 'home', 'local delicacies', 'specialty', 'sweater', 'live band', 'give', 'opened', 'bars', 'shrimp', 'types', 'bbq pork', 'scones', 'highlander', 'parties', 'dinner', 'require', 'couple', 'boyfriend', 'bar', 'grab', 'lol', 'standard', 'sotong', 'atmosphere', 'place serves', 'part', 'leave', 'western food', 'customers', 'soup base', 'meaty', 'steamboat', 'day breakfast', 'decide', 'mention', 'scotts road', 'owners', 'check', 'sets', 'marinated', 'early', 'ventilation', 'stuffed', 'provide free wifi', 'meal', 'coffee shop', 'weeks', 'served', 'ps', 'mouthfuls', 'beautifully', 'cost', 'watch', 'prompt', 'restaurant', 'hits', 'nana', 'ice cream', 'dessert', 'sweet chilli sauce', 'choices', 'year', 'place', 'order', 'rave', 'coffee', 'wok hei', 'pork cheeks', 'cuisines', 'young', 'classify', 'egg tart', 'omg', 'versions', 'spicy tonkotsu ramen', 'spicy soup', 'rib eye steak', 'wouldnt', 'melt', 'half portion', 'flakey', 'ingredients', 'steep', 'crowd', 'beers', 'groups', 'soup', 'ramen', 'recipes', 'diners', 'wealth', 'disappointing', 'recipe', 'celebrate', 'jam', 'kidney', 'share', 'appetizer', 'nus', 'tender', 'marutama', 'tranquility', 'jones', 'hor', 'wrong', 'experiences', 'decoration', 'line']",48
1509,_i9Km6xKQnHNhooHBthgBg,"['aesthetics', 'bland', 'pork belly', 'cook', 'fresh', 'skip', 'singapore', 'flavor', 'unagi', 'visit', 'savored', 'bite', 'ingredients', 'crispy', 'noodle', 'give', 'perfection', 'chewy', 'day', 'wasabi', 'grilled', 'chashu', 'broth', 'disappointing', 'depth', 'watery', 'queue', 'noodles', 'tender', 'taste', 'soft boiled egg', 'ramen places', 'place', 'grate', 'prepared', 'overcooked', 'looked', 'strands']",2
1510,_wr0Lh8aNQo-XJQOGsBt5A,"['rest', 'local twist', 'wonton soup', 'hot pot', 'cheapest michelin star restaurant', 'stuff', 'rated', 'ofcourse', 'tiger beer', 'noodles', 'world', 'country', 'michelin star restaurant']",2
1511,o5VTy_OiJqbuWvHZYDM3pw,"['iced latte', 'ribs', 'die', 'bland', 'options', 'expensive', 'location', 'singapore', 'offer', 'fajitas', 'traditional', 'discount', 'greasy', 'children', 'mood', 'breakfast brunch', 'menus', 'forever', 'make', 'feel', 'drinks menu', 'group', 'couple', 'ice cubes', 'speechless', 'price', 'choice', 'menu', 'matter', 'food', 'atmosphere', 'english breakfast', 'staff', 'chimichangas', 'sick', 'fast', 'family dinner', 'choices', 'leave', 'place', 'drinks', 'coffee', 'attempts', 'pour', 'morning breakfast', 'dempsey hill', 'twist']",6
1512,q3y79NQDQGYhyqaxBPiwcg,"['suspect', 'patrons', 'money', 'rave', 'hype', 'decor', 'considered', 'service', 'food', 'carrot cake', 'liver', 'kings', 'har gao']",2
1513,d3o5QmzTZm-FmJlt_QsK5w,"['sentosa', 'bag', 'prices', 'undrinkable', 'pork', 'service', 'overly salted', 'ketchup', 'shredded', 'margaritas', 'lame', 'mediocre', 'music', 'coffees', 'hrc', 'tortilla chips', 'day', 'city', 'roll', 'poorly', 'environment', 'comparison', 'couple', 'ambiance', 'food', 'finish', 'salsa verde', 'exception', 'brunches', 'salsa', 'drinks', 'decor', 'items', 'stayed', 'prepared', 'charming', 'young kids']",3
1514,tKrIwTVMlp_BSdxssY3DLw,"['decide', 'brewed', 'putting', 'picture', 'gripe', 'black pepper crab', 'acceptable', 'returning', 'prata', 'pork', 'service', 'magic', 'customer service', 'crab', 'discount', 'bomb', 'call', 'impressed', 'sitting', 'curry', 'lobster', 'argue', 'brought', 'sg', 'typically', 'chrysanthemum tea', 'premises', 'chili crab', 'family', 'make', 'street', 'disagree', 'clean', 'people', 'tea', 'made', 'box', 'restaurant', 'food', 'profile', 'genuine', 'taste', 'rojak', 'roti prata', 'morning', 'place', 'mee rebus', 'crabs', 'deny', 'cousin', 'prepared', 'chomp chomp', 'police', 'looked', 'possibly']",2
1515,XuCbLgo9j1q5dDh9251vkg,"['guac', 'covered', 'options', 'gyoza', 'chicken rice', 'worse', 'crispy', 'point', 'doors', 'sides', 'people watching', 'sufficient', 'chili crab', 'fix', 'friend', 'korean bbq', 'broth', 'guess', 'jumbo', 'food', 'noodles', 'ginger', 'principle', 'elegance', 'japanese food', 'skin', 'picked', 'drinks', 'dumpling', 'dish', 'skins', 'chicken', 'expectations', 'chips', 'rating', 'singapore', 'bib', 'service', 'ready', 'cooks', 'alas', 'specials', 'soak', 'passable', 'plate', 'student', 'fare', 'make', 'sauces', 'trust', 'bit', 'chatting', 'virtually', 'bottle', 'area', 'seal', 'patio', 'part', 'japanese craft beer', 'easily accessible', 'chilli crab', 'cereal prawn', 'remember', 'rice', 'fell', 'pour', 'meat', 'mexican food', 'bland', 'mind boggling', 'texture', 'imagine', 'check', 'expensive', 'offer', 'juicy', 'skeptical', 'japan', 'fajitas', 'greasy', 'bite', 'crab', 'parts', 'dishes', 'sauce', 'adjust', 'mexican fix', 'egg', 'hang', 'boot', 'wearing', 'ripping', 'world', 'franchise', 'menu', 'sweet', 'special', 'neighbourhood', 'taste', 'opposite', 'place', 'order', 'fried mantou buns', 'told', 'mantou', 'afraid', 'practice', 'location', 'shell', 'person', 'added bonus', 'craving', 'posts', 'mediocre', 'simplicity', 'breaded', 'screw', 'um', 'beers', 'ramen', 'man', 'kg', 'nando', 'stands', 'singaporean dish', 'fan', 'locals', 'snack', 'serve', 'burritos', 'cha siu', 'finish', 'hints', 'worry', 'hey', 'disappointment', 'pricey', 'fragrant', 'spicy', 'stick', 'school', 'prior', 'stars']",7
1516,qVoa4Od3wlmQ3FsSZARjlg,"['reiterate', 'live', 'variety', 'inside', 'check', 'brunch options', 'singapore', 'notice', 'moving', 'cool', 'spent', 'run', 'realizing', 'point', 'brought', 'space', 'ticket', 'hiccups', 'sat', 'vibes', 'places', 'group', 'fan', 'terrace', 'waiter', 'food drinks', 'compliant', 'encourage', 'food', 'menu', 'area', 'trip', 'wild honey', 'felt', 'blu jaz', 'place', 'drink', 'order', 'caribbean', 'drinks', 'prepared', 'line']",2
1517,8dOqtvJubv4nUcl04XFU1w,"['splurged', 'spendy', 'guessing', 'adventurous', 'met', 'bringing', 'friend', 'feel', 'guess', 'hands', 'hotel restaurants', 'seated', 'server', 'heard', 'lost', 'dim sum', 'scent', 'glad', 'suggest', 'dark', 'sight', 'dish', 'talk', 'usd', 'lobby', 'start', 'singapore', 'service', 'dining', 'staircase', 'wine pairing', 'confusion', 'end', 'bit', 'people', 'tea', 'standard', 'finger foods', 'part', 'remember', 'literally', 'cocktail', 'plates', 'decide', 'reality', 'sets', 'refined', 'meal', 'led', 'glass', 'undoubtedly', 'waiter told', 'pairing', 'hang', 'inspiring', 'room', 'tea experience', 'genuinely', 'hand', 'menu', 'employees', 'front', 'desserts', 'dining experiences', 'bump', 'coffee', 'told', 'palate', 'left', 'clock', 'person', 'town', 'describe', 'afternoon', 'question', 'spend', 'taste buds', 'offerings', 'story', 'spoil', 'face', 'means', 'appetizer', 'wound', 'entrance', 'thailand', 'wine', 'credit']",2
1518,HDPcLBk9gRDnJZZxU7mGpA,"['ramen stall', 'situated', 'food people', 'level', 'cook', 'considered', 'seasoned', 'cater', 'bbq', 'toppings', 'spot', 'streets', 'sides', 'ramen shop', 'day', 'orchard', 'hawker centre', 'peaceful', 'food', 'noodles', 'lighting', 'favorite', 'cupcakes', 'local', 'cupcake', 'laksa', 'dish', 'chicken', 'choose', 'customize', 'residents', 'cooking', 'style', 'serves', 'plate', 'teh tarik', 'bit dry', 'spicy food', 'japanese curry rice', 'compared', 'fragrance', 'area', 'bright', 'air conditioned', 'crispiness', 'overpowering', 'till', 'replenished', 'aroma', 'warning', 'rice', 'customers', 'bakery', 'soup base', 'meat', 'seat', 'found', 'plates', 'fresh', 'marinated', 'early', 'juicy', 'visit', 'ventilated', 'perfection', 'spiciness', 'somerset', 'located', 'queue', 'restaurant', 'taste', 'fast', 'year', 'place', 'shoes', 'order', 'shocked', 'japanese curry', 'sashimi', 'chilli', 'draw', 'nested', 'shop', 'tastebuds', 'craving', 'traditional', 'gravy', 'portion', 'taste buds', 'gatherings', 'lucky plaza', 'heart', 'groups', 'seafood', 'branch opened', 'blow', 'dine', 'drop', 'charcoal stove', 'kick', 'head', 'crave', 'serve', 'price', 'bowl', 'redeeming factor', 'overdone', 'staff', 'tender', 'beware', 'spicy', 'mall', 'springy texture']",6
1519,IlvHu0uu8OuHeB8tsKfg3g,"['cutest', 'week', 'staying', 'cheaper', 'green curry', 'singapore', 'thai food', 'making', 'visit', 'years', 'bitterness', 'feel guilty', 'mains', 'walk', 'spent', 'bite', 'sweetness', 'id', 'dishes', 'spot', 'satisfactory', 'bear', 'day', 'option', 'cheese', 'expected', 'frills place', 'lacks', 'beautifully', 'saving grace', 'complexity', 'cheap', 'show', 'tiramisu', 'made', 'bought', 'filled', 'bites', 'icing', 'return', 'price', 'cakes', 'lunch', 'food', 'ratio', 'area', 'vegetarian', 'menu', 'favourites', 'sweet', 'pro tip', 'displayed', 'cupcakes', 'feels', 'heard', 'crust', 'hit', 'desserts', 'vegetarian pizza', 'place', 'broccoli', 'stop', 'italian', 'coffee', 'decor', 'addictive', 'vegetables', 'pizza']",4
